,time_in_cycles,LPCompOT,HPCompOT,LPTurbineOT,HPCompOP,PhyFanSpeed,PhyCoreSpeed,CoreSpeedDifference,HPCOStaticPre,RFuelFlow,BypassRatio,BleedEnthalpy,HPTurbineCoolAirFlow,LPTurbineAirFlow,RUL
6539,128,642.08,1587.6,1395.3,553.72,2388.05,9067.12,-927.710000000001,47.39,522.25,8.4322,392,38.81,23.3168,72
6540,129,642.47,1597.59,1400.48,553.69,2388.09,9064.58,-919.5299999999997,47.46,522.37,8.4208,391,38.94,23.3593,71
6541,130,642.08,1593.67,1400.83,554.38,2388.05,9065.58,-920.9200000000001,47.42,522.19,8.4122,391,38.91,23.3495,70
6542,131,641.82,1588.69,1401.32,553.81,2388.08,9057.97,-911.579999999999,47.39,521.43,8.4196,392,38.86,23.2601,69
6543,132,642.5,1589.82,1411.11,554.06,2388.06,9047.44,-907.1000000000004,47.4,521.78,8.4465,390,39.14,23.3888,68
6544,133,642.9,1587.62,1409.01,554.46,2388.04,9062.26,-919.9099999999999,47.52,521.88,8.4537,394,38.88,23.2703,67
6545,134,642.57,1583.3,1397.33,553.66,2388.11,9061.55,-930.3899999999994,47.52,521.35,8.4224,393,38.78,23.3362,66
6546,135,642.44,1590.67,1409.44,553.76,2388.08,9061.68,-918.5200000000004,47.55,521.55,8.4298,393,38.93,23.3261,65
6547,136,642.35,1586.29,1409.18,553.69,2388.07,9064.84,-917.4300000000003,47.36,521.51,8.4121,394,39.05,23.3923,64
6548,137,642.38,1586.55,1410.89,553.96,2388.07,9063.59,-922.0799999999999,47.45,521.95,8.4305,391,39.0,23.3508,63
6549,138,643.21,1586.01,1399.66,553.67,2388.01,9063.17,-917.21,47.43,521.57,8.4162,392,39.07,23.2327,62
6550,139,642.6,1595.97,1405.25,554.05,2388.11,9063.63,-915.7399999999989,47.18,521.7,8.4411,393,39.08,23.3786,61
6551,140,642.78,1589.01,1404.71,553.67,2388.08,9064.69,-921.5600000000004,47.53,521.56,8.4274,393,38.8,23.2495,60
6552,141,642.83,1582.29,1396.38,552.46,2388.05,9059.45,-915.2300000000005,47.28,521.78,8.4667,393,38.72,23.3784,59
6553,142,642.3,1579.26,1407.96,553.87,2388.12,9064.14,-927.2699999999995,47.3,521.79,8.4406,392,38.64,23.4127,58
6554,143,642.8,1590.27,1404.11,553.8,2388.08,9061.46,-915.7099999999991,47.5,522.15,8.436,393,38.98,23.2919,57
6555,144,642.85,1599.31,1406.63,553.56,2388.09,9061.46,-922.7699999999995,47.54,521.24,8.4125,393,38.68,23.2835,56
6556,145,642.75,1592.66,1405.42,553.18,2388.08,9058.98,-921.1799999999994,47.45,521.51,8.4521,394,38.88,23.3268,55
6557,146,642.44,1593.4,1404.11,553.76,2388.08,9059.35,-919.79,47.37,521.62,8.4461,392,38.72,23.3353,54
6558,147,643.15,1592.11,1414.58,552.26,2388.06,9063.75,-920.8999999999996,47.49,521.76,8.4514,392,38.92,23.2504,53
6559,148,642.54,1593.02,1412.25,553.35,2388.08,9058.11,-916.9900000000007,47.67,521.52,8.4209,395,38.95,23.2597,52
6560,149,642.96,1599.58,1416.69,553.65,2388.1,9058.61,-917.6400000000003,47.5,521.57,8.4603,393,38.96,23.3478,51
6561,150,642.92,1594.11,1402.33,553.1,2388.12,9065.57,-927.7199999999993,47.49,521.3,8.4274,394,38.92,23.2811,50
6562,151,642.33,1594.89,1407.8,553.72,2388.09,9057.04,-920.5200000000004,47.66,521.54,8.4284,394,38.82,23.3229,49
6563,152,642.47,1592.65,1412.92,553.48,2388.09,9059.64,-923.7699999999995,47.71,521.2,8.4839,393,38.9,23.2782,48
6564,153,642.54,1590.01,1404.38,553.68,2388.1,9060.19,-920.6800000000003,47.7,521.58,8.4259,393,38.87,23.3383,47
6565,154,642.64,1587.83,1407.67,553.83,2388.09,9059.2,-918.5700000000006,47.57,521.04,8.4372,395,38.86,23.2993,46
6566,155,643.15,1593.4,1412.88,553.22,2388.11,9055.66,-915.25,47.52,521.13,8.4461,394,38.66,23.1495,45
6567,156,642.4,1592.39,1404.42,553.42,2388.12,9069.84,-931.4400000000005,47.6,521.35,8.457,393,38.82,23.2812,44
6568,157,642.27,1592.99,1405.44,553.51,2388.09,9063.12,-921.9800000000005,47.51,521.52,8.4609,392,38.85,23.2937,43
6569,158,643.19,1592.95,1408.69,552.25,2388.11,9063.71,-917.3499999999995,47.62,521.29,8.497,393,38.82,23.3193,42
6570,159,643.09,1586.13,1417.08,552.74,2388.11,9063.79,-926.0000000000009,47.52,521.11,8.4586,392,38.84,23.1832,41
6571,160,643.04,1588.22,1413.0,553.36,2388.12,9053.62,-921.5600000000004,47.8,521.27,8.4522,393,38.77,23.2444,40
6572,161,642.42,1590.15,1409.57,553.32,2388.08,9057.02,-915.6700000000001,47.45,521.13,8.459,393,38.92,23.2257,39
6573,162,643.21,1592.28,1408.67,553.61,2388.14,9051.17,-916.1400000000003,47.67,521.36,8.4411,393,38.59,23.1742,38
6574,163,642.69,1591.25,1403.35,553.33,2388.16,9057.84,-917.3100000000004,47.65,521.35,8.5088,393,38.68,23.2946,37
6575,164,642.81,1589.48,1410.76,553.24,2388.18,9066.53,-932.3000000000011,47.6,520.92,8.429,394,38.86,23.2305,36
6576,165,642.37,1594.24,1415.13,552.43,2388.16,9062.21,-922.7099999999991,47.71,520.75,8.493,395,38.66,23.2438,35
6577,166,642.76,1595.49,1408.81,552.99,2388.09,9062.46,-924.6799999999994,47.67,520.98,8.489,395,38.8,23.2183,34
6578,167,643.22,1593.3,1413.93,553.21,2388.19,9063.2,-926.630000000001,47.73,520.31,8.4559,394,38.54,23.1157,33
6579,168,642.56,1600.08,1418.79,553.81,2388.16,9052.54,-911.5600000000013,47.6,520.67,8.4371,393,38.74,23.2954,32
6580,169,642.77,1595.27,1411.55,552.5,2388.12,9052.52,-918.4000000000005,47.71,520.49,8.4722,395,38.78,23.3103,31
6581,170,642.65,1598.14,1418.98,552.78,2388.17,9062.47,-925.6299999999992,47.76,520.37,8.4599,393,38.85,23.3423,30
6582,171,642.86,1596.19,1414.74,552.85,2388.09,9062.33,-929.1800000000003,47.75,520.92,8.4961,395,38.79,23.1898,29
6583,172,643.43,1593.87,1418.88,552.75,2388.16,9055.75,-923.3800000000001,47.71,520.82,8.4493,393,38.83,23.18,28
6584,173,642.96,1588.19,1415.07,552.86,2388.14,9052.69,-918.0600000000004,47.69,521.21,8.4471,394,38.62,23.2471,27
6585,174,642.95,1592.19,1419.95,552.51,2388.17,9058.33,-922.0599999999995,47.69,520.38,8.4501,394,38.53,23.2006,26
6586,175,642.63,1597.72,1415.62,552.16,2388.2,9054.73,-919.1999999999998,47.9,520.84,8.4748,392,38.69,23.2892,25
6587,176,643.54,1599.7,1424.1,553.22,2388.18,9061.74,-927.3499999999995,47.82,520.75,8.4351,392,38.81,23.2417,24
6588,177,642.36,1594.74,1417.09,552.55,2388.17,9055.23,-918.1399999999994,47.68,521.04,8.5124,395,38.57,23.043,23
6589,178,643.37,1593.36,1424.29,552.99,2388.16,9055.4,-922.9899999999998,47.72,521.08,8.4845,394,38.72,23.2399,22
6590,179,642.67,1598.58,1419.15,552.44,2388.2,9057.65,-922.46,47.79,520.4,8.4591,394,38.61,23.2125,21
6591,180,642.84,1596.84,1419.13,553.02,2388.17,9059.77,-931.1200000000008,47.95,521.11,8.4893,394,38.85,23.2268,20
6592,181,642.87,1597.81,1424.44,551.88,2388.15,9058.79,-920.7400000000007,48.02,520.86,8.5119,395,38.69,23.2136,19
6593,182,642.73,1594.45,1416.24,552.65,2388.2,9059.32,-923.9699999999993,47.68,520.41,8.5099,393,38.68,23.204,18
6594,183,643.1,1598.03,1425.09,552.18,2388.17,9056.14,-918.4799999999996,47.99,520.59,8.5067,395,38.65,23.1232,17
6595,184,643.06,1595.03,1415.14,551.38,2388.21,9055.46,-921.1299999999992,47.83,520.1,8.4624,395,38.64,23.2367,16
6596,185,643.03,1595.02,1419.46,552.2,2388.16,9059.54,-926.1500000000005,47.96,520.35,8.4906,393,38.44,23.2753,15
6597,186,643.06,1602.98,1424.52,551.92,2388.22,9059.89,-919.4799999999996,47.84,520.78,8.4667,395,38.68,23.2366,14
6598,187,642.96,1596.19,1421.34,551.4,2388.24,9063.76,-932.3299999999999,48.0,520.09,8.52,395,38.59,23.1803,13
6599,188,643.33,1593.44,1422.77,552.16,2388.25,9059.52,-922.4300000000003,48.08,519.98,8.4771,395,38.6,23.1558,12
6600,189,643.04,1590.44,1418.35,550.75,2388.23,9052.34,-924.54,48.03,520.66,8.4955,395,38.48,23.1752,11
6601,190,643.45,1598.22,1423.76,551.56,2388.25,9059.6,-928.4200000000001,48.03,519.74,8.5431,396,38.53,23.2324,10
6602,191,643.16,1600.37,1422.06,551.25,2388.22,9057.1,-922.25,47.8,520.01,8.5413,394,38.81,23.1665,9
6603,192,643.2,1598.73,1431.43,552.28,2388.23,9055.02,-926.2300000000005,47.88,520.26,8.4893,395,38.55,23.0206,8
6604,193,643.08,1596.42,1424.34,551.48,2388.26,9057.22,-925.0199999999995,48.03,520.13,8.5413,394,38.54,23.1715,7
6605,194,644.05,1590.05,1428.52,552.28,2388.24,9055.52,-928.3500000000004,48.25,519.78,8.4459,398,38.57,23.0798,6
6606,195,643.54,1599.44,1431.92,551.55,2388.23,9049.65,-918.2299999999996,47.99,519.77,8.5007,396,38.52,23.089,5
6607,196,643.65,1605.26,1425.13,551.36,2388.23,9054.9,-923.6700000000001,48.27,519.36,8.4942,396,38.58,23.0581,4
6608,197,643.37,1599.96,1431.02,551.36,2388.28,9060.97,-935.6399999999994,48.14,519.7,8.5113,396,38.38,23.0525,3
6609,198,643.55,1601.52,1429.85,551.22,2388.29,9049.79,-920.340000000001,48.13,519.38,8.5442,396,38.42,23.0661,2
6610,199,643.97,1601.62,1425.2,551.06,2388.32,9059.43,-933.46,48.16,519.71,8.5512,395,38.4,22.9525,1
6611,200,643.93,1605.51,1433.49,551.28,2388.23,9050.89,-923.1899999999996,48.28,519.81,8.5146,397,38.42,22.9862,0
6612,1,642.44,1586.84,1407.9,553.56,2388.07,9058.32,-914.9200000000001,47.33,521.54,8.4248,392,38.76,23.242,194
6613,2,642.16,1585.43,1404.51,553.62,2388.12,9063.24,-920.1499999999996,47.14,521.2,8.3995,394,38.8,23.2772,193
6614,3,642.87,1587.98,1403.07,554.76,2388.07,9059.4,-920.8999999999996,47.36,521.65,8.4287,392,39.06,23.2365,192
6615,4,642.22,1591.59,1400.73,553.86,2388.14,9054.09,-914.3000000000002,47.56,521.94,8.4225,394,38.93,23.3723,191
6616,5,641.69,1590.08,1404.55,554.34,2388.07,9049.74,-911.0999999999995,47.58,521.99,8.409,392,38.78,23.2569,190
6617,6,642.1,1591.54,1409.35,554.03,2388.03,9057.65,-916.8799999999992,47.37,521.91,8.4086,394,38.92,23.3895,189
6618,7,642.83,1587.08,1403.87,553.57,2388.08,9060.15,-921.8099999999995,47.29,521.68,8.4453,393,38.85,23.4315,188
6619,8,642.41,1579.1,1401.76,553.76,2388.12,9053.28,-918.9000000000005,47.32,521.63,8.4285,390,38.9,23.3029,187
6620,9,642.63,1589.51,1405.36,553.66,2388.1,9062.06,-921.3399999999992,47.55,521.82,8.4172,392,38.93,23.4358,186
6621,10,642.77,1589.45,1401.62,554.33,2388.06,9057.7,-923.1200000000008,47.3,521.15,8.4137,393,38.93,23.3387,185
6622,11,642.81,1594.28,1408.71,553.93,2388.08,9056.48,-924.04,47.62,521.55,8.4251,393,38.72,23.2583,184
6623,12,642.96,1580.19,1405.5,554.06,2388.05,9063.23,-928.4499999999998,47.58,521.37,8.4601,391,38.77,23.2702,183
6624,13,641.8,1589.15,1406.61,554.03,2388.07,9066.11,-925.1200000000008,47.23,521.28,8.4304,394,38.88,23.3323,182
6625,14,642.14,1589.91,1407.89,553.93,2388.09,9062.29,-922.9700000000012,47.56,522.32,8.443,394,38.8,23.2588,181
6626,15,642.55,1593.95,1410.94,554.52,2388.03,9059.18,-920.6800000000003,47.24,521.84,8.4345,394,38.9,23.302,180
6627,16,642.41,1582.81,1393.39,553.28,2388.09,9061.95,-923.340000000001,47.34,521.66,8.4385,393,38.83,23.349,179
6628,17,642.34,1582.9,1411.03,552.75,2388.09,9059.53,-917.8200000000006,47.4,521.96,8.43,391,38.85,23.4101,178
6629,18,642.16,1590.36,1406.15,553.35,2388.05,9051.31,-918.2299999999996,47.25,522.21,8.4408,393,38.71,23.2618,177
6630,19,642.81,1582.26,1407.36,554.11,2388.07,9062.65,-918.4899999999998,47.48,521.71,8.4302,392,38.86,23.304,176
6631,20,642.8,1593.16,1411.01,553.86,2388.05,9054.32,-916.5499999999993,47.3,522.18,8.4538,391,38.87,23.2972,175
6632,21,642.61,1595.56,1411.06,553.89,2388.08,9050.34,-912.0799999999999,47.36,521.49,8.4209,393,38.84,23.3097,174
6633,22,642.55,1597.6,1400.88,553.72,2388.04,9062.39,-926.7299999999996,47.31,521.44,8.453,392,38.88,23.2835,173
6634,23,642.62,1581.63,1399.94,553.26,2388.06,9056.45,-916.420000000001,47.38,522.0,8.4402,391,38.9,23.394,172
6635,24,642.81,1587.33,1407.67,553.41,2388.06,9062.28,-920.8900000000003,47.54,521.17,8.4283,392,38.91,23.3411,171
6636,25,642.05,1595.39,1409.69,553.11,2388.16,9049.94,-914.3100000000004,47.36,521.91,8.401,392,38.82,23.1221,170
6637,26,642.77,1589.52,1399.66,554.17,2388.07,9062.43,-923.2200000000003,47.37,521.89,8.427,393,38.74,23.3325,169
6638,27,642.68,1590.23,1409.37,554.33,2388.08,9058.08,-919.8500000000004,47.66,521.7,8.4129,394,38.98,23.358,168
6639,28,642.63,1592.38,1405.91,553.7,2388.08,9060.69,-921.3800000000001,47.37,522.0,8.4308,392,38.86,23.4111,167
6640,29,642.19,1587.72,1405.95,554.04,2388.05,9051.73,-916.2299999999996,47.52,521.75,8.4775,393,38.89,23.3982,166
6641,30,642.39,1592.08,1413.57,554.3,2388.07,9064.83,-927.0199999999995,47.3,521.87,8.4225,394,38.9,23.3223,165
6642,31,642.08,1587.7,1406.34,553.52,2388.11,9052.28,-909.420000000001,47.58,521.41,8.4347,392,38.86,23.4244,164
6643,32,642.58,1588.79,1412.95,553.53,2388.02,9064.11,-925.9800000000005,47.57,521.57,8.4352,392,38.95,23.1939,163
6644,33,642.22,1586.02,1400.52,554.39,2388.08,9055.78,-913.5400000000009,47.33,521.65,8.4115,393,38.79,23.2488,162
6645,34,642.45,1582.58,1405.64,553.91,2388.07,9056.63,-919.2099999999991,47.37,521.54,8.4318,394,38.8,23.3369,161
6646,35,642.25,1593.06,1404.57,552.96,2388.1,9053.5,-916.6099999999997,47.44,521.29,8.4296,393,38.81,23.4492,160
6647,36,643.33,1584.04,1399.0,555.21,2388.1,9061.85,-917.8299999999999,47.38,521.95,8.4243,392,39.11,23.3295,159
6648,37,642.78,1588.01,1407.98,553.3,2388.07,9052.47,-914.1799999999994,47.37,521.76,8.4321,393,38.96,23.2246,158
6649,38,642.81,1592.44,1404.47,553.97,2388.05,9062.28,-917.1000000000004,47.71,521.79,8.4139,392,38.82,23.2971,157
6650,39,642.52,1585.67,1404.37,553.18,2388.02,9060.39,-922.829999999999,47.39,521.56,8.4177,392,38.82,23.3361,156
6651,40,642.72,1588.38,1400.41,553.76,2388.05,9062.51,-914.8800000000001,47.39,521.49,8.4386,393,38.88,23.3154,155
6652,41,641.78,1588.06,1400.25,553.73,2388.02,9055.12,-916.1100000000006,47.34,521.72,8.4212,392,39.09,23.2734,154
6653,42,641.57,1587.67,1407.12,553.83,2388.07,9061.17,-920.3299999999999,47.43,521.86,8.4427,393,38.93,23.2725,153
6654,43,642.4,1593.49,1407.26,553.64,2388.1,9058.17,-918.8000000000002,47.41,521.74,8.4069,393,38.96,23.3085,152
6655,44,642.74,1579.87,1402.52,554.25,2388.08,9059.87,-922.0100000000011,47.43,521.58,8.4423,393,39.07,23.3093,151
6656,45,642.9,1579.53,1407.75,554.15,2388.1,9060.95,-924.840000000001,47.52,521.8,8.4222,393,38.93,23.2076,150
6657,46,642.85,1581.07,1413.07,553.68,2388.1,9057.01,-914.79,47.42,521.83,8.4391,392,38.85,23.2845,149
6658,47,642.39,1590.54,1406.22,553.94,2388.03,9066.25,-925.1099999999997,47.34,521.62,8.4457,392,38.96,23.38,148
6659,48,642.19,1585.97,1398.02,554.22,2388.1,9063.22,-921.2299999999996,47.6,521.3,8.388,392,38.87,23.2446,147
6660,49,642.19,1592.61,1407.11,553.72,2388.1,9051.07,-913.0,47.43,521.13,8.4501,392,38.89,23.4083,146
6661,50,643.1,1586.32,1409.96,553.57,2388.08,9062.25,-925.8199999999997,47.5,521.5,8.4074,393,38.87,23.315,145
6662,51,642.32,1585.91,1404.25,552.8,2388.02,9068.73,-929.1099999999997,47.52,521.61,8.4553,393,38.95,23.2841,144
6663,52,642.74,1586.11,1402.05,553.77,2388.06,9058.26,-919.8100000000004,47.24,521.86,8.4105,393,38.93,23.3873,143
6664,53,642.6,1593.38,1403.11,553.14,2388.07,9063.74,-918.4899999999998,47.39,522.13,8.4292,393,38.93,23.4019,142
6665,54,642.07,1595.68,1410.01,553.55,2388.1,9059.59,-912.0299999999997,47.5,521.57,8.4226,394,38.74,23.2064,141
6666,55,642.62,1594.13,1405.19,553.49,2388.1,9053.94,-913.6800000000003,47.48,521.67,8.4689,394,38.9,23.2388,140
6667,56,642.31,1589.15,1407.03,553.37,2388.06,9065.04,-924.2200000000012,47.36,521.92,8.4042,393,38.86,23.3543,139
6668,57,642.82,1585.1,1401.73,553.42,2388.1,9053.93,-913.6400000000003,47.29,521.27,8.4528,392,38.69,23.2589,138
6669,58,642.18,1588.88,1398.02,553.9,2388.06,9065.76,-925.4000000000005,47.34,521.9,8.4433,393,38.88,23.3289,137
6670,59,642.4,1590.72,1399.68,553.86,2388.07,9059.63,-915.1099999999988,47.37,521.22,8.3928,391,38.79,23.4203,136
6671,60,642.99,1591.46,1401.72,552.97,2388.06,9054.11,-911.6800000000003,47.47,521.71,8.4031,394,38.95,23.3458,135
6672,61,642.1,1591.23,1406.89,553.46,2388.04,9067.36,-921.8700000000008,47.4,521.75,8.4243,393,38.74,23.3103,134
6673,62,642.56,1588.1,1407.27,553.64,2388.12,9059.44,-921.2700000000004,47.41,521.65,8.4354,393,38.79,23.3106,133
6674,63,643.34,1590.64,1407.1,553.94,2388.08,9062.98,-918.4299999999994,47.64,521.49,8.4264,393,38.89,23.2826,132
6675,64,642.97,1581.83,1407.09,553.1,2388.13,9055.8,-913.9799999999996,47.32,521.62,8.442,392,39.02,23.2584,131
6676,65,642.4,1586.04,1402.96,553.09,2388.08,9058.78,-922.3100000000004,47.44,521.97,8.4349,391,38.89,23.2628,130
6677,66,642.38,1584.29,1397.86,553.67,2388.08,9062.45,-921.2300000000005,47.44,521.59,8.4374,392,38.68,23.374,129
6678,67,642.49,1590.73,1405.53,554.62,2388.09,9063.96,-921.4999999999991,47.33,521.51,8.4049,394,38.75,23.418,128
6679,68,642.88,1586.2,1405.68,553.58,2388.08,9057.22,-916.2999999999993,47.45,521.49,8.428,394,38.85,23.2545,127
6680,69,642.94,1591.77,1404.64,553.97,2388.07,9058.9,-918.7399999999998,47.34,522.06,8.3985,393,38.86,23.3099,126
6681,70,641.92,1598.08,1414.73,553.42,2388.08,9060.66,-917.8800000000001,47.43,521.6,8.4133,394,38.78,23.3579,125
6682,71,642.49,1586.31,1399.19,553.9,2388.07,9054.54,-903.8600000000006,47.66,521.68,8.4319,393,38.77,23.314,124
6683,72,642.28,1593.62,1406.23,552.75,2388.08,9057.63,-914.369999999999,47.54,521.63,8.4236,393,38.91,23.2126,123
6684,73,642.41,1588.33,1411.6,553.61,2388.07,9064.08,-917.1400000000003,47.33,521.94,8.4287,393,38.73,23.2742,122
6685,74,642.78,1589.21,1402.95,554.46,2388.08,9065.82,-924.0599999999995,47.37,521.94,8.4302,393,38.79,23.3161,121
6686,75,642.08,1594.52,1410.05,554.49,2388.04,9068.85,-930.2800000000007,47.44,521.75,8.4445,394,38.91,23.3479,120
6687,76,642.58,1587.11,1401.31,552.97,2388.07,9064.94,-923.1900000000005,47.35,521.95,8.4375,392,38.87,23.327,119
6688,77,642.75,1594.03,1405.09,554.07,2388.17,9061.7,-919.2700000000004,47.4,521.76,8.4298,392,38.68,23.273,118
6689,78,642.96,1590.94,1403.74,553.81,2388.06,9064.17,-920.7600000000002,47.44,521.82,8.4091,393,38.77,23.3573,117
6690,79,642.26,1591.88,1404.2,552.7,2388.07,9070.36,-931.1500000000005,47.55,521.71,8.4227,394,38.8,23.2292,116
6691,80,643.04,1598.38,1404.13,553.71,2388.12,9064.26,-925.9700000000003,47.67,521.59,8.4409,393,38.89,23.2893,115
6692,81,642.49,1582.83,1411.27,553.95,2388.06,9066.46,-927.1499999999987,47.61,522.29,8.4641,392,38.73,23.3494,114
6693,82,642.2,1588.4,1409.52,553.53,2388.1,9065.08,-921.0900000000001,47.48,521.58,8.4196,394,38.73,23.2784,113
6694,83,642.78,1597.1,1411.81,554.64,2388.09,9058.95,-916.5800000000008,47.52,521.57,8.4305,392,38.78,23.4206,112
6695,84,642.66,1590.94,1407.45,553.33,2388.1,9068.49,-928.1599999999999,47.58,521.3,8.428,391,38.88,23.2912,111
6696,85,642.91,1591.24,1413.17,552.67,2388.06,9067.16,-927.4700000000003,47.55,521.62,8.4133,393,38.8,23.3607,110
6697,86,642.93,1593.41,1404.76,553.08,2388.03,9061.23,-916.8899999999994,47.55,521.17,8.4346,393,38.81,23.3333,109
6698,87,642.27,1587.08,1399.25,553.65,2388.07,9057.03,-909.210000000001,47.45,521.74,8.4464,394,38.8,23.3282,108
6699,88,642.04,1586.72,1409.98,553.07,2388.05,9063.23,-919.5199999999995,47.45,521.93,8.4273,393,38.97,23.3775,107
6700,89,642.87,1587.07,1410.57,553.01,2388.11,9065.22,-922.1299999999992,47.46,521.01,8.4264,394,38.76,23.4224,106
6701,90,643.01,1585.65,1407.77,553.99,2388.1,9066.19,-917.7900000000009,47.48,521.27,8.4146,393,38.9,23.3544,105
6702,91,642.17,1585.98,1406.98,553.32,2388.07,9062.96,-915.4499999999989,47.76,521.94,8.4306,394,38.83,23.4003,104
6703,92,642.33,1585.98,1407.92,553.48,2388.07,9067.05,-919.1799999999994,47.5,521.46,8.429,393,38.73,23.2569,103
6704,93,642.27,1584.96,1413.55,553.3,2388.12,9070.81,-923.4299999999994,47.34,521.77,8.4549,395,38.74,23.218,102
6705,94,642.12,1588.32,1410.49,553.27,2388.08,9073.59,-934.7399999999998,47.53,521.85,8.4165,392,38.93,23.2349,101
6706,95,643.0,1589.67,1405.43,553.95,2388.0,9064.19,-917.3000000000002,47.43,521.45,8.437,393,38.82,23.3666,100
6707,96,642.32,1591.4,1408.72,553.36,2388.05,9071.29,-930.3100000000013,47.43,521.81,8.4093,394,38.79,23.3088,99
6708,97,642.39,1589.47,1412.55,553.68,2388.03,9066.36,-922.1000000000004,47.43,521.37,8.4534,393,38.92,23.2416,98
6709,98,642.56,1591.0,1408.27,553.66,2388.1,9060.41,-919.7799999999997,47.42,521.09,8.4414,394,38.71,23.2201,97
6710,99,642.43,1587.86,1404.24,553.28,2388.11,9069.36,-921.1600000000008,47.42,522.19,8.4527,392,38.93,23.3279,96
6711,100,643.23,1588.09,1410.34,553.75,2388.02,9068.8,-916.2199999999993,47.6,522.0,8.47,393,38.68,23.3118,95
6712,101,642.4,1590.5,1415.84,552.62,2388.06,9068.28,-921.2500000000009,47.5,521.29,8.4784,394,38.93,23.3211,94
6713,102,643.24,1595.19,1401.75,553.1,2388.05,9065.03,-915.7200000000003,47.74,521.37,8.4333,392,38.8,23.3329,93
6714,103,642.88,1588.28,1406.05,553.76,2388.05,9059.6,-917.5900000000001,47.49,521.19,8.4568,392,38.98,23.2256,92
6715,104,642.63,1587.95,1411.39,552.92,2388.08,9065.82,-922.8899999999994,47.63,521.38,8.422,393,38.74,23.2705,91
6716,105,642.86,1592.18,1413.81,553.22,2388.08,9065.37,-921.0200000000004,47.62,521.39,8.4337,393,38.68,23.2611,90
6717,106,643.05,1595.62,1408.83,553.27,2388.07,9076.74,-932.5699999999997,47.5,520.84,8.4548,392,38.82,23.341,89
6718,107,642.75,1594.66,1411.37,553.69,2388.1,9065.19,-916.7600000000002,47.6,521.33,8.41,392,38.83,23.1518,88
6719,108,642.71,1590.01,1401.82,553.24,2388.12,9070.67,-925.5200000000004,47.44,521.53,8.4084,394,38.7,23.2632,87
6720,109,642.47,1587.34,1402.53,553.19,2388.11,9067.14,-921.7299999999996,47.53,521.7,8.4547,393,38.82,23.1446,86
6721,110,642.92,1595.45,1403.2,552.9,2388.06,9073.36,-925.0300000000007,47.46,521.25,8.4324,393,38.88,23.2356,85
6722,111,642.67,1594.25,1406.57,552.62,2388.1,9075.09,-925.7600000000002,47.51,521.46,8.47,393,38.96,23.1901,84
6723,112,642.2,1591.06,1410.34,553.65,2388.13,9071.46,-921.2799999999988,47.64,521.86,8.4176,393,38.92,23.2321,83
6724,113,642.5,1586.36,1414.49,553.21,2388.03,9072.8,-928.1499999999996,47.62,521.13,8.4723,394,38.7,23.3738,82
6725,114,642.58,1594.94,1411.57,553.45,2388.1,9072.99,-924.5699999999997,47.57,521.21,8.4354,392,38.66,23.3156,81
6726,115,642.17,1588.34,1411.36,553.72,2388.12,9076.91,-928.8400000000001,47.4,521.74,8.4453,394,38.73,23.3623,80
6727,116,642.77,1589.0,1404.91,553.69,2388.07,9078.16,-923.7600000000002,47.48,521.52,8.4516,394,38.92,23.2053,79
6728,117,642.89,1587.05,1407.67,554.07,2388.03,9069.94,-921.1000000000004,47.49,521.19,8.4173,393,38.71,23.2901,78
6729,118,642.34,1587.17,1413.98,553.25,2388.1,9078.15,-930.5599999999995,47.4,521.03,8.4525,392,38.82,23.331,77
6730,119,642.8,1589.61,1406.24,553.78,2388.07,9070.58,-921.21,47.54,521.15,8.4605,394,38.63,23.2639,76
6731,120,642.9,1588.23,1411.91,553.78,2388.09,9073.56,-917.4399999999996,47.53,521.09,8.4694,394,38.76,23.2153,75
